56.123,0,0,-0.000575,0,0,-3.81791e-06,0,0,0,0
56.14,0,0,0.004225,0.000617705,-5.25524e-09,7.41765e-06,12,12,1.06472,1.06471
56.16,0,0,0.028425,0.00185318,3.75164e-07,0.000493601,12,12,2.74709,2.74551
56.18,-0.00131622,0.00286135,0.004525,0.00185349,2.10248e-07,0.00034863,12,12,5.2271,3.87864
56.2,-0.00343362,0.00703893,-0.182281,0.0061678,-3.72108e-06,-0.00254567,12,12,7.8727,7.58455
56.22,-0.00463539,0.0097286,-0.488481,0.0079109,-1.39753e-05,-0.00802786,12,12,11.6411,11.4621
56.24,-0.0069817,0.0129333,-0.989375,0.00935156,-3.31372e-05,-0.0169711,12,12,16.6058,16.4901
56.26,-0.0102436,0.017397,-1.55593,0.0111465,-7.36718e-05,-0.0266892,12,12,23.0811,23.1011
56.281,-0.0142495,0.0233486,-2.23584,0.0129061,-0.000134759,-0.0378427,12,12,31.1071,31.38
56.301,-0.0191711,0.0294719,-3.18763,0.0151391,-0.000244196,-0.0545247,12,12,41.0891,41.7608
56.321,-0.0248938,0.0364536,-4.25168,0.0169618,-0.000363091,-0.0730834,12,12,53.0604,54.5633
56.341,-0.0318183,0.0446371,-5.34005,0.0188655,-0.000525136,-0.092617,12,12,67.3308,69.8292
56.361,-0.0386855,0.0531067,-6.59588,0.0212484,-0.00077706,-0.114636,12,12,83.9137,88.0308
56.38,-0.0460106,0.063522,-7.91003,0.0233767,-0.00104604,-0.132276,12,12,103.205,109.026
56.4,-0.0537934,0.076112,-9.38341,0.0266539,-0.00154213,-0.158876,12,12,119.376,127.028
56.42,-0.0624347,0.0880152,-10.9445,0.0297414,-0.00208218,-0.185567,12,12,143.102,154.082
56.44,-0.07182,0.100777,-12.6436,0.0335961,-0.00287747,-0.213761,12,12,169.855,184.726
56.46,-0.0814341,0.114798,-14.4716,0.0362622,-0.00351753,-0.245964,12,12,198.884,218.879
56.48,-0.0908766,0.128933,-16.3842,0.0404902,-0.00466716,-0.27846,12,12,230.838,257.165
56.5,-0.102036,0.14261,-18.502,0.0425121,-0.00529222,-0.316586,12,12,264.613,299.042
56.52,-0.113539,0.157146,-20.3466,0.0449808,-0.0061575,-0.350095,12,12,301.639,344.862
56.54,-0.123782,0.17254,-22.3606,0.0472319,-0.00703449,-0.384009,12,12,340.874,394.43
56.56,-0.134713,0.189422,-24.8352,0.0509199,-0.00865115,-0.426787,12,12,380.085,446.665
56.58,-0.147417,0.210309,-27.0272,0.056741,-0.011491,-0.465347,12,12,421.374,502.504
56.601,-0.160923,0.226104,-29.3899,0.058503,-0.0124332,-0.505943,12,12,463.417,561.549
56.62,-0.173684,0.241727,-31.902,0.0605182,-0.0136352,-0.551431,12,12,503.833,621.353
56.64,-0.18719,0.257922,-34.4076,0.0624067,-0.0148581,-0.596661,12,12,543.82,683.221
56.66,-0.201897,0.274518,-36.9683,0.0643284,-0.016236,-0.640779,12,12,552.499,707.141
56.681,-0.215975,0.292373,-39.8058,0.0673613,-0.018642,-0.688391,12,12,538.169,704.008
56.7,-0.231083,0.30977,-42.5842,0.0691576,-0.0202002,-0.739175,12,12,515.812,691.642
56.72,-0.247049,0.327797,-45.446,0.0710842,-0.0220757,-0.789101,12,12,488.415,672.36
56.74,-0.263302,0.345194,-48.3815,0.0717174,-0.0227732,-0.840654,12,12,455.121,645.348
56.76,-0.279955,0.363678,-51.3559,0.0730161,-0.024334,-0.893962,12,12,416.502,611.058
56.78,-0.296207,0.382563,-54.4209,0.0746443,-0.0265044,-0.947235,12,12,375.058,572.407
56.8,-0.314291,0.403279,-57.595,0.0756501,-0.0280171,-1.00376,12,12,329.25,526.749
56.821,-0.33226,0.423251,-60.9063,0.0772006,-0.0306263,-1.06019,12,12,282.232,478.096
56.841,-0.351203,0.443166,-64.0929,0.0781405,-0.0324216,-1.11594,12,12,235.46,427.59
56.861,-0.369401,0.462166,-67.4024,0.0788601,-0.0340488,-1.17508,12,12,187.13,373.623
56.88,-0.387542,0.482081,-70.6131,0.0794707,-0.035653,-1.2186,-12,12,152.738,333.146
56.9,-0.385939,0.502282,-74.0069,0.0811173,-0.0409661,-1.27705,-12,12,105.81,279.631
56.921,-0.386855,0.522598,-77.1935,0.0846923,-0.0541562,-1.33271,-12,12,67.1231,228.985
56.94,-0.38428,0.54732,-80.0182,0.0868256,-0.0645397,-1.38512,-12,12,32.3288,182.632
56.96,-0.367913,0.579081,-82.6336,0.0899746,-0.0850111,-1.43366,-12,12,2.85117,141.209
56.98,-0.34279,0.602716,-85.123,0.0926083,-0.108878,-1.47795,-12,-12,-20.0296,106.318
57,-0.314634,0.615077,-87.3602,0.0942144,-0.132667,-1.51881,-12,-12,-36.8333,77.0936
57.02,-0.295921,0.62698,-89.2993,0.094707,-0.149255,-1.55359,-12,-12,-46.2081,52.7236
57.04,-0.295521,0.640371,-90.8072,0.0947177,-0.15751,-1.58077,-12,-12,-49.2426,35.6293
57.06,-0.29306,0.651072,-92.0226,0.0945921,-0.162653,-1.6031,-12,-12,-48.6091,23.1296
57.08,-0.28831,0.658397,-92.8039,0.0943625,-0.168069,-1.61802,-12,-12,-43.6507,15.0983
57.1,-0.282416,0.66784,-93.1319,0.0940804,-0.173481,-1.62509,-12,-2.9111,-35.3432,9.57299
57.121,-0.274289,0.679171,-93.0377,0.0934008,-0.186111,-1.62461,12,12,-25.3358,6.52174
57.14,-0.271314,0.687869,-92.8468,0.0928609,-0.19676,-1.62097,12,4.55589,-14.1373,3.98951
57.16,-0.281271,0.695652,-92.9124,0.0928413,-0.197188,-1.62183,12,-12,-4.01818,0.85606
57.18,-0.279325,0.692848,-92.9975,0.0929229,-0.195686,-1.62273,0,0,-0.208639,-0.354862
57.2,-0.274118,0.6988,-93.1725,0.0926311,-0.201039,-1.62577,0,0,-0.22681,-0.41049
57.22,-0.269024,0.70498,-93.1396,0.0923081,-0.206941,-1.62537,0,0,-0.263257,-0.334248
57.24,-0.264446,0.710589,-93.2798,0.0920021,-0.212472,-1.62768,0,0,-0.208475,-0.293312
57.26,-0.260097,0.715224,-93.3503,0.0917276,-0.217183,-1.62918,0,0,-0.232163,-0.207564
57.28,-0.256091,0.719287,-93.2975,0.0914933,-0.221244,-1.62816,0,0,-0.185536,-0.205411
57.3,-0.252658,0.722663,-93.2597,0.0912927,-0.224772,-1.62773,0,0,-0.172037,-0.1567
57.32,-0.249567,0.72541,-93.2336,0.0911153,-0.227898,-1.62718,0,0,-0.169207,-0.128489
57.34,-0.24642,0.728672,-93.2314,0.0909352,-0.231082,-1.62728,0,0,-0.171738,-0.158049
57.36,-0.24333,0.731763,-93.1797,0.0907559,-0.234301,-1.62629,0,0,-0.137448,-0.146727
57.38,-0.240812,0.734338,-93.2561,0.0906033,-0.237005,-1.62763,0,0,-0.117242,-0.120058
57.4,-0.238694,0.736341,-93.2075,0.0905098,-0.238656,-1.62708,0,0,-0.114469,-0.0820331
57.42,-0.236519,0.738458,-93.1654,0.0903934,-0.240747,-1.62623,0,0,-0.11453,-0.102739
57.44,-0.234517,0.740404,-93.2027,0.0902812,-0.242765,-1.62621,0,0,-0.0972773,-0.108086
57.46,-0.232742,0.742292,-93.1819,0.0901658,-0.244832,-1.62672,0,0,-0.081165,-0.0817059
57.48,-0.231312,0.743437,-93.1668,0.090083,-0.246325,-1.62603,0,0,-0.0792546,-0.0541077
57.5,-0.23011,0.744639,-93.176,0.0900092,-0.247661,-1.62596,0,0,-0.0585394,-0.053869
57.52,-0.228908,0.745726,-93.1335,0.0899466,-0.248795,-1.62591,0,0,-0.0589027,-0.0511931
57.54,-0.228107,0.746642,-93.1247,0.0898918,-0.249798,-1.62502,0,0,-0.0327465,-0.0436807
57.56,-0.227478,0.747328,-93.1591,0.0898519,-0.250525,-1.62595,0,0,-0.0286464,-0.0331198
57.58,-0.227077,0.747843,-93.142,0.0898218,-0.251071,-1.62579,0,0,-0.0200329,-0.0270132
57.6,-0.226848,0.748187,-93.1635,0.089798,-0.251504,-1.62572,0,0,-0.012975,-0.0164253
57.621,-0.226791,0.748244,-93.1672,0.0897835,-0.251766,-1.62633,0,0,-0.0081896,-0.0120036
57.64,-0.226791,0.748244,-93.1635,0.0897722,-0.25197,-1.62595,0,0,-0.0081896,-0.0120036
57.66,-0.22702,0.748015,-93.1646,0.0897641,-0.252116,-1.62607,0,0,3.81108e-06,0.00188697
57.681,-0.227249,0.747614,-93.1317,0.0897716,-0.251981,-1.62565,0,0,0.0120712,0.017391
57.7,-0.227592,0.747214,-93.1462,0.0897895,-0.251653,-1.62552,0,0,0.017633,0.0207352
57.72,-0.228107,0.746756,-93.1414,0.0898135,-0.251217,-1.62576,0,0,0.0239797,0.0236062
57.74,-0.228565,0.746241,-93.1357,0.0898405,-0.250724,-1.62544,0,0,0.0239851,0.0253473
57.76,-0.229023,0.745669,-93.1569,0.0898685,-0.250215,-1.62587,0,0,0.0214965,0.0277341
57.78,-0.229481,0.745154,-93.1206,0.0898959,-0.249715,-1.62537,0,0,0.0221875,0.0277384
57.8,-0.229938,0.744524,-93.1204,0.0899244,-0.249192,-1.62515,0,0,0.0224343,0.0306297
57.82,-0.230396,0.744009,-93.1202,0.0899527,-0.248673,-1.62528,0,0,0.0217179,0.0266596
57.841,-0.230854,0.743494,-93.0958,0.0899792,-0.248183,-1.62484,0,0,0.0224211,0.0244417
57.86,-0.231312,0.743036,-93.1258,0.0900039,-0.24773,-1.62535,0,0,0.0206272,0.0225604
57.88,-0.231712,0.742636,-93.1089,0.0900268,-0.247308,-1.62506,0,0,0.0200217,0.0199377
57.9,-0.232056,0.742292,-93.0978,0.0900427,-0.247017,-1.62494,0,0,0.0182504,0.0180125
57.92,-0.232342,0.741949,-93.1145,0.0900614,-0.246672,-1.62491,0,0,0.016114,0.016298
57.94,-0.232628,0.741663,-93.086,0.0900785,-0.246355,-1.62509,0,0,0.0146243,0.01397
57.96,-0.232857,0.741434,-93.106,0.0900931,-0.246085,-1.62469,0,0,0.0113345,0.0129114
57.98,-0.233029,0.741262,-93.1074,0.0901054,-0.245859,-1.62518,0,0,0.00877843,0.00986932
58,-0.233086,0.741205,-93.0846,0.0901149,-0.245683,-1.6248,0,0,0.00726498,0.00866101
58.02,-0.233143,0.741205,-93.1046,0.0901232,-0.245529,-1.6247,0,0,0.00584838,0.00865802
58.04,-0.2332,0.741205,-93.0752,0.0901311,-0.245383,-1.62483,0,0,0.0038085,0.0086537
58.06,-0.2332,0.741205,-93.0839,0.0901379,-0.245257,-1.62436,0,0,0.0038083,0.0086537
58.081,-0.2332,0.741205,-93.1002,0.0901447,-0.245132,-1.62495,0,0,0.0038083,0.0086537
58.1,-0.233143,0.741262,-93.0811,0.0901515,-0.245006,-1.62474,0,0,0.0038083,0.0086537
58.12,-0.233086,0.741377,-93.1065,0.0901557,-0.244927,-1.62475,0,0,0.000860793,0.000787208
58.14,-0.233029,0.741434,-93.0916,0.0901562,-0.244919,-1.625,0,0,-1.5276e-06,-0.000721723
58.16,-0.232971,0.741491,-93.0805,0.0901554,-0.244933,-1.62447,0,0,-0.000803251,-0.00138304
58.18,-0.232914,0.741548,-93.097,0.0901531,-0.244976,-1.62479,0,0,-0.00177841,-0.00399909
58.2,-0.232857,0.741606,-93.0714,0.0901495,-0.245044,-1.62457,0,0,-0.003278,-0.00316985
58.22,-0.2328,0.741606,-93.0897,0.090146,-0.245107,-1.62457,0,0,-0.00309154,-0.00316945
58.24,-0.2328,0.741663,-93.0909,0.0901426,-0.24517,-1.62487,0,0,-0.00308951,-0.00221049
58.262,-0.2328,0.741663,-93.0734,0.0901398,-0.245224,-1.62429,0,0,-0.00308951,-0.00221039
58.28,-0.2328,0.741663,-93.0911,0.0901369,-0.245277,-1.62471,0,0,-0.00308951,-0.00221039
58.3,-0.2328,0.741663,-93.064,0.090134,-0.245331,-1.62438,0,0,-0.00308951,-0.00221039
58.32,-0.2328,0.741663,-93.0729,0.0901311,-0.245384,-1.62437,0,0,-0.00308951,-0.00221039
58.34,-0.2328,0.741606,-93.0899,0.0901283,-0.245438,-1.62474,0,0,-0.00308951,-0.00221039
58.36,-0.232857,0.741548,-93.0671,0.0901254,-0.245491,-1.62433,0,0,-0.00308597,-0.000539792
58.38,-0.232914,0.741548,-93.0881,0.0901238,-0.245521,-1.62469,0,0,-0.000504957,-0.000534164
58.401,-0.232971,0.741491,-93.0666,0.0901235,-0.245526,-1.62437,0,0,-4.92857e-12,-3.12923e-14
58.421,-0.233029,0.741434,-93.0642,0.0901236,-0.245524,-1.6242,0,0,0.000492399,0.000530546
58.44,-0.233086,0.741377,-93.0818,0.0901243,-0.245512,-1.62435,0,0,0.000493806,0.00117265
58.46,-0.233086,0.741319,-93.0584,0.0901254,-0.245491,-1.62457,0,0,0.000959525,0.00117364
58.48,-0.233086,0.741319,-93.0796,0.090127,-0.245461,-1.62421,0,0,0.000961892,0.00229195
58.5,-0.233086,0.741319,-93.0695,0.0901287,-0.245429,-1.6246,0,0,0.000961892,0.00229195
58.521,-0.233086,0.741319,-93.0492,0.0901305,-0.245396,-1.62405,0,0,0.000961892,0.00229195
58.54,-0.233086,0.741319,-93.0682,0.0901323,-0.245363,-1.62411,0,0,0.000961892,0.00229195
58.56,-0.233086,0.741319,-93.0457,0.090134,-0.24533,-1.62432,0,0,0.000961892,0.00229195
58.58,-0.233086,0.741319,-93.0617,0.0901358,-0.245297,-1.62394,0,0,0.000961892,0.00229195
58.6,-0.233086,0.741319,-93.0732,0.0901375,-0.245264,-1.6245,0,0,0.000961892,0.00229195
58.62,-0.233086,0.741319,-93.0462,0.0901393,-0.245232,-1.62408,0,0,0.000961892,0.00229195
58.641,-0.233086,0.741319,-93.0682,0.090141,-0.245199,-1.62412,0,0,0.000961892,0.00229195
58.66,-0.233086,0.741319,-93.0429,0.0901428,-0.245166,-1.62415,0,0,0.000961892,0.00229195
58.68,-0.233086,0.741319,-93.043,0.0901445,-0.245133,-1.62375,0,0,0.000961892,0.00229195
58.7,-0.233086,0.741319,-93.065,0.0901463,-0.2451,-1.62429,0,0,0.000961892,0.00229195
58.72,-0.233086,0.741319,-93.0399,0.090148,-0.245068,-1.62392,0,0,0.000961892,0.00229195
58.74,-0.233086,0.741319,-93.0627,0.0901498,-0.245035,-1.62409,0,0,0.000961892,0.00229195
58.761,-0.233086,0.741319,-93.0467,0.0901515,-0.245002,-1.62418,0,0,0.000961892,0.00229195
58.78,-0.233086,0.741319,-93.0344,0.0901533,-0.244969,-1.62367,0,0,0.000961892,0.00229195
58.8,-0.233086,0.741319,-93.0571,0.090155,-0.244936,-1.62411,0,0,0.000961892,0.00229195
58.82,-0.233086,0.741319,-93.0314,0.0901568,-0.244904,-1.62374,0,0,0.000961892,0.00229195
58.84,-0.233086,0.741319,-93.0509,0.0901585,-0.244871,-1.62399,0,0,0.000961892,0.00229195
58.86,-0.233086,0.741319,-93.0535,0.0901601,-0.24484,-1.62413,0,0,4.84737e-06,0.00228992
58.881,-0.233086,0.741319,-93.0313,0.0901607,-0.244829,-1.62368,0,0,1.87552e-17,2.21555e-15
58.901,-0.233086,0.741319,-93.0561,0.0901607,-0.244829,-1.62413,0,0,3.58932e-33,2.12026e-31
58.92,-0.233086,0.741319,-93.0286,0.0901607,-0.244829,-1.6241,0,0,4.77502e-45,2.0516e-43
58.94,-0.233086,0.741319,-93.0408,0.0901607,-0.244829,-1.62367,0,0,6.23113e-61,1.96361e-59
58.96,-0.233086,0.741319,-93.0619,0.0901607,-0.244829,-1.62408,0,0,7.55324e-77,1.87953e-75
58.98,-0.233086,0.741319,-93.0397,0.0901607,-0.244829,-1.62411,0,0,8.75029e-93,1.79918e-91
59,-0.233086,0.741319,-93.063,0.0901607,-0.244829,-1.62386,0,0,9.8307e-109,1.72239e-107
59.02,-0.233086,0.741319,-93.0435,0.0901607,-0.244829,-1.62427,0,0,1.08024e-124,1.64899e-123
59.04,-0.233086,0.741319,-93.0354,0.0901607,-0.244829,-1.62367,0,0,1.16727e-140,1.57883e-139
59.06,-0.233086,0.741319,-93.0585,0.0901607,-0.244829,-1.624,0,0,1.24488e-156,1.51177e-155
59.08,-0.233086,0.741319,-93.0308,0.0901607,-0.244829,-1.62395,0,0,1.3137e-172,1.44765e-171
59.1,-0.233086,0.741319,-93.056,0.0901607,-0.244829,-1.62384,0,0,1.37438e-188,1.38636e-187
59.12,-0.233086,0.741319,-93.05,0.0901607,-0.244829,-1.62424,0,0,1.42747e-204,1.32775e-203
59.14,-0.233086,0.741319,-93.0313,0.0901607,-0.244829,-1.62367,0,0,1.47353e-220,1.27172e-219
59.16,-0.233086,0.741319,-93.0515,0.0901607,-0.244829,-1.62395,0,0,1.51306e-236,1.21813e-235
59.18,-0.233086,0.741319,-93.0279,0.0901607,-0.244829,-1.62385,0,0,1.54655e-252,1.16688e-251
59.2,-0.233086,0.741319,-93.0443,0.0901607,-0.244829,-1.62372,0,0,1.57445e-268,1.11787e-267
59.22,-0.233086,0.741319,-93.0599,0.0901607,-0.244829,-1.62428,0,0,1.59718e-284,1.07099e-283
59.24,-0.233086,0.741319,-93.0293,0.0901607,-0.244829,-1.62371,0,0,1.61513e-300,1.02615e-299
59.26,-0.233086,0.741319,-93.051,0.0901607,-0.244829,-1.6239,0,0,1.62867e-316,9.83258e-316
59.28,-0.233086,0.741319,-93.0261,0.0901607,-0.244829,-1.62379,0,0,-0,0
59.3,-0.233086,0.741319,-93.0236,0.0901607,-0.244829,-1.62347,0,0,-0,0
59.32,-0.233086,0.741319,-93.0491,0.0901607,-0.244829,-1.624,0,0,-0,0
59.34,-0.233086,0.741319,-93.0251,0.0901607,-0.244829,-1.62363,0,0,-0,0
59.36,-0.233086,0.741319,-93.0436,0.0901607,-0.244829,-1.62387,0,0,-0,0
59.38,-0.233086,0.741319,-93.0357,0.0901607,-0.244829,-1.62378,0,0,-0,0
59.401,-0.233086,0.741319,-93.0155,0.0901607,-0.244829,-1.6234,0,0,-0,0
59.42,-0.233086,0.741319,-93.0409,0.0901607,-0.244829,-1.6234,0,0,-0,0
59.44,-0.233086,0.741319,-93.0211,0.0901607,-0.244829,-1.62391,0,0,-0,0
59.46,-0.233086,0.741319,-93.0354,0.0901607,-0.244829,-1.62353,0,0,-0,0
59.48,-0.233086,0.741319,-93.0452,0.0901607,-0.244829,-1.62395,0,0,-0,0
59.5,-0.233086,0.741319,-93.014,0.0901607,-0.244829,-1.6237,0,0,-0,0
59.52,-0.233086,0.741319,-93.0337,0.0901607,-0.244829,-1.62335,0,0,-0,0
59.54,-0.233086,0.741319,-93.0198,0.0901607,-0.244829,-1.6238,0,0,-0,0
59.56,-0.233086,0.741319,-93.0175,0.0901607,-0.244829,-1.62339,0,0,-0,0
59.58,-0.233086,0.741319,-93.0465,0.0901607,-0.244829,-1.62379,0,0,-0,0
59.6,-0.233086,0.741319,-93.0181,0.0901607,-0.244829,-1.62376,0,0,-0,0
59.62,-0.233086,0.741319,-93.0293,0.0901607,-0.244829,-1.62338,0,0,-0,0
59.64,-0.233086,0.741319,-93.0275,0.0901607,-0.244829,-1.62379,0,0,-0,0
59.66,-0.233086,0.741319,-93.0082,0.0901607,-0.244829,-1.62335,0,0,-0,0
59.681,-0.233086,0.741319,-93.0402,0.0901607,-0.244829,-1.62368,0,0,-0,0
59.7,-0.233086,0.741319,-93.0228,0.0901607,-0.244829,-1.62377,0,0,-0,0
59.72,-0.233086,0.741319,-93.0236,0.0901607,-0.244829,-1.62341,0,0,-0,0
59.74,-0.233086,0.741319,-93.0364,0.0901607,-0.244829,-1.62384,0,0,-0,0
59.76,-0.233086,0.741319,-93.0063,0.0901607,-0.244829,-1.62332,0,0,-0,0
59.78,-0.233086,0.741319,-93.0286,0.0901607,-0.244829,-1.62358,0,0,-0,0
59.8,-0.233086,0.741319,-93.019,0.0901607,-0.244829,-1.6236,0,0,-0,0
59.82,-0.233086,0.741319,-93.0165,0.0901607,-0.244829,-1.62334,0,0,-0,0
59.84,-0.233086,0.741319,-93.0369,0.0901607,-0.244829,-1.62379,0,0,-0,0
59.86,-0.233086,0.741319,-93.0059,0.0901607,-0.244829,-1.62329,0,0,-0,0
59.881,-0.233086,0.741319,-93.0236,0.0901607,-0.244829,-1.62353,0,0,-0,0
59.901,-0.233086,0.741319,-93.0113,0.0901607,-0.244829,-1.62341,0,0,-0,0
59.921,-0.233086,0.741319,-93.0037,0.0901607,-0.244829,-1.62336,0,0,-0,0
59.94,-0.233086,0.741319,-93.0319,0.0901607,-0.244829,-1.62332,0,0,-0,0
59.96,-0.233086,0.741319,-93.007,0.0901607